,down,drive,pass att,pass yds,play,ptdiff,quarter,rush att,rush yds,team,togo,week,year
20207,3,3898,1,0,28864,4,Q3,0,0,OAK,8,6,2009
20208,1,3899,0,0,28866,6,Q3,1,4,DET,10,3,2009
20209,2,3899,0,0,28867,6,Q3,1,0,DET,6,3,2009
20210,1,3900,0,0,28870,-3,Q3,1,2,NYJ,10,3,2009
20211,2,3900,1,15,28871,-3,Q3,0,0,NYJ,8,3,2009
20212,1,3900,0,0,28872,-3,Q3,1,0,NYJ,6,3,2009
20213,2,3900,1,6,28873,-3,Q3,0,0,NYJ,6,3,2009
20214,1,3901,1,13,28875,0,Q3,0,0,PIT,10,2,2009
20215,1,3901,0,0,28876,0,Q3,1,0,PIT,10,2,2009
20216,1,3901,0,0,28877,0,Q3,1,39,PIT,10,2,2009
20217,1,3901,0,0,28879,0,Q3,1,2,PIT,2,2,2009
20218,1,3902,0,0,28882,-8,Q3,1,4,JAC,10,1,2009
20219,2,3902,0,0,28883,-8,Q3,1,1,JAC,6,1,2009
20220,3,3902,1,0,28884,-8,Q3,0,0,JAC,5,1,2009
20221,1,3903,0,0,28886,0,Q3,1,2,SD,10,9,2009
20222,2,3903,1,9,28887,0,Q3,0,0,SD,8,9,2009
20223,1,3903,0,0,28888,0,Q3,1,2,SD,10,9,2009
20224,2,3903,1,8,28889,0,Q3,0,0,SD,8,9,2009
20225,1,3903,0,0,28891,0,Q3,1,-1,SD,1,9,2009
20226,2,3903,1,2,28892,0,Q3,0,0,SD,2,9,2009
20227,1,3904,1,0,28894,6,Q3,0,0,NE,10,3,2009
20228,2,3904,0,0,28895,6,Q3,1,3,NE,10,3,2009
20229,3,3904,1,6,28896,6,Q3,0,0,NE,7,3,2009
20230,4,3904,0,0,28897,6,Q3,1,2,NE,1,3,2009
20231,1,3904,1,19,28898,6,Q3,0,0,NE,10,3,2009
20232,1,3904,1,0,28899,6,Q3,0,0,NE,10,3,2009
20233,2,3904,0,0,28900,6,Q3,1,3,NE,10,3,2009
20234,3,3904,1,8,28901,6,Q3,0,0,NE,7,3,2009
20235,1,3904,1,4,28902,6,Q3,0,0,NE,10,3,2009
20236,2,3904,0,0,28903,6,Q3,1,5,NE,6,3,2009
20237,3,3904,0,0,28904,6,Q3,1,-2,NE,1,3,2009
20238,4,3904,1,21,28906,6,Q3,0,0,NE,3,3,2009
20239,1,3904,0,0,28907,6,Q3,1,0,NE,10,3,2009
20240,2,3904,1,0,28908,6,Q3,0,0,NE,10,3,2009
20241,3,3904,1,1,28909,6,Q3,0,0,NE,10,3,2009
20242,1,3905,1,14,28912,4,Q3,0,0,NYJ,10,15,2009
20243,1,3905,0,0,28913,4,Q3,1,3,NYJ,10,15,2009
20244,2,3905,0,0,28914,4,Q3,1,8,NYJ,7,15,2009
20245,1,3905,0,0,28915,4,Q3,1,0,NYJ,10,15,2009
20246,2,3905,1,0,28916,4,Q3,0,0,NYJ,10,15,2009
20247,3,3905,1,0,28917,4,Q3,0,0,NYJ,10,15,2009
20248,1,3906,0,0,28919,24,Q3,1,2,BAL,10,15,2009
20249,2,3906,0,0,28920,24,Q3,1,4,BAL,8,15,2009
20250,3,3906,1,16,28921,24,Q3,0,0,BAL,4,15,2009
20251,1,3906,0,0,28922,24,Q3,1,2,BAL,10,15,2009
20252,2,3906,1,2,28923,24,Q3,0,0,BAL,8,15,2009
20253,3,3906,1,0,28924,24,Q3,0,0,BAL,6,15,2009
20254,1,3907,1,12,28927,6,Q3,0,0,CIN,10,12,2009
20255,1,3907,0,0,28928,6,Q3,1,5,CIN,10,12,2009
20256,2,3907,0,0,28929,6,Q3,1,8,CIN,5,12,2009
20257,1,3907,0,0,28930,6,Q3,1,2,CIN,10,12,2009
20258,2,3907,1,19,28931,6,Q3,0,0,CIN,8,12,2009
20259,1,3907,0,0,28932,6,Q3,1,8,CIN,10,12,2009
20260,2,3907,0,0,28933,6,Q3,1,4,CIN,2,12,2009
20261,1,3907,0,0,28934,6,Q3,1,0,CIN,10,12,2009
20262,2,3907,0,0,28935,6,Q3,1,4,CIN,10,12,2009
20263,3,3907,1,0,28936,6,Q3,0,0,CIN,6,12,2009
20264,1,3908,0,0,28938,26,Q3,1,2,GB,10,6,2009
20265,2,3908,0,0,28939,26,Q3,1,-1,GB,8,6,2009
20266,3,3908,1,12,28940,26,Q3,0,0,GB,9,6,2009
20267,1,3908,1,0,28941,26,Q3,0,0,GB,10,6,2009
20268,2,3908,1,37,28942,26,Q3,0,0,GB,10,6,2009
20269,1,3908,1,9,28943,26,Q3,0,0,GB,10,6,2009
20270,2,3908,1,9,28944,26,Q3,0,0,GB,1,6,2009
20271,1,3909,0,0,28947,-34,Q3,1,6,OAK,10,5,2009
20272,2,3909,0,0,28948,-34,Q3,1,3,OAK,4,5,2009
20273,3,3909,0,0,28949,-34,Q3,1,3,OAK,1,5,2009
20274,2,3909,0,0,28951,-34,Q3,1,4,OAK,18,5,2009
20275,3,3909,1,9,28952,-34,Q3,0,0,OAK,14,5,2009
20276,1,3910,1,13,28954,9,Q3,0,0,PIT,10,6,2009
20277,1,3910,0,0,28955,9,Q3,1,4,PIT,10,6,2009
20278,2,3910,1,13,28956,9,Q3,0,0,PIT,6,6,2009
20279,1,3910,0,0,28957,9,Q3,1,11,PIT,10,6,2009
20280,1,3910,1,0,28958,9,Q3,0,0,PIT,10,6,2009
20281,2,3910,1,0,28959,9,Q3,0,0,PIT,10,6,2009
20282,3,3910,1,0,28960,9,Q3,0,0,PIT,10,6,2009
20283,1,3911,0,0,28961,-8,Q3,1,3,NYJ,10,10,2009
20284,2,3911,1,8,28962,-8,Q3,0,0,NYJ,7,10,2009
20285,1,3911,1,5,28963,-8,Q3,0,0,NYJ,10,10,2009
20286,2,3911,0,0,28964,-8,Q3,1,6,NYJ,5,10,2009
20287,1,3911,0,0,28965,-8,Q3,1,2,NYJ,10,10,2009
20288,2,3911,0,0,28966,-8,Q3,1,7,NYJ,8,10,2009
20289,3,3911,1,22,28967,-8,Q3,0,0,NYJ,1,10,2009
20290,1,3911,0,0,28968,-8,Q3,1,1,NYJ,10,10,2009
20291,2,3911,1,4,28969,-8,Q3,0,0,NYJ,9,10,2009
20292,3,3911,1,6,28970,-8,Q3,0,0,NYJ,5,10,2009
20293,1,3911,0,0,28971,-8,Q3,1,-4,NYJ,10,10,2009
20294,2,3911,1,0,28973,-8,Q4,0,0,NYJ,14,10,2009
20295,3,3911,1,0,28974,-8,Q4,0,0,NYJ,14,10,2009
20296,1,3912,0,0,28976,5,Q3,1,1,WAS,10,12,2009
20297,2,3912,0,0,28977,5,Q3,1,5,WAS,9,12,2009
20298,3,3912,1,8,28978,5,Q3,0,0,WAS,4,12,2009
20299,1,3912,0,0,28979,5,Q3,1,13,WAS,10,12,2009
20300,1,3912,0,0,28980,5,Q3,1,0,WAS,10,12,2009
20301,2,3912,1,0,28982,5,Q3,0,0,WAS,15,12,2009
20302,3,3912,1,-4,28983,5,Q3,0,0,WAS,15,12,2009
20303,1,3913,1,5,28985,3,Q3,0,0,GB,10,10,2009
20304,2,3913,1,10,28986,3,Q3,0,0,GB,5,10,2009
20305,1,3913,0,0,28987,3,Q3,1,3,GB,10,10,2009
20306,2,3913,1,-4,28988,3,Q3,0,0,GB,7,10,2009
20307,3,3913,1,14,28989,3,Q3,0,0,GB,11,10,2009
20308,2,3913,0,0,28991,3,Q3,1,4,GB,17,10,2009
20309,3,3913,1,17,28992,3,Q3,0,0,GB,13,10,2009
20310,1,3913,0,0,28993,3,Q3,1,7,GB,10,10,2009
20311,2,3913,1,10,28994,3,Q3,0,0,GB,3,10,2009
20312,1,3913,1,0,28997,3,Q4,0,0,GB,10,10,2009
20313,1,3913,1,0,28999,3,Q4,0,0,GB,10,10,2009
20314,2,3913,0,0,29000,3,Q4,1,4,GB,10,10,2009
20315,3,3913,1,7,29001,3,Q4,0,0,GB,6,10,2009
20316,1,3913,0,0,29003,3,Q4,1,1,GB,1,10,2009
20317,2,3914,1,0,29006,4,Q3,0,0,SF,13,17,2009
20318,3,3914,0,0,29007,4,Q3,1,3,SF,13,17,2009
20319,1,3915,1,0,29009,6,Q3,0,0,HOU,10,12,2009
20320,2,3915,0,0,29010,6,Q3,1,4,HOU,10,12,2009
20321,3,3915,1,7,29012,6,Q3,0,0,HOU,11,12,2009
20322,1,3916,1,12,29015,-17,Q3,0,0,DEN,10,11,2009
20323,1,3916,1,10,29016,-17,Q3,0,0,DEN,10,11,2009
20324,1,3916,0,0,29017,-17,Q3,1,13,DEN,10,11,2009
20325,1,3916,1,0,29018,-17,Q3,0,0,DEN,10,11,2009
20326,2,3916,0,0,29019,-17,Q3,1,0,DEN,10,11,2009
20327,3,3916,1,5,29020,-17,Q3,0,0,DEN,10,11,2009
20328,4,3916,1,0,29022,-17,Q3,0,0,DEN,5,11,2009
20329,1,3917,0,0,29023,-7,Q3,1,-4,DET,10,10,2009
20330,2,3917,1,3,29024,-7,Q3,0,0,DET,14,10,2009
20331,3,3917,1,10,29025,-7,Q3,0,0,DET,11,10,2009
20332,1,3918,0,0,29028,28,Q3,1,11,PHI,10,1,2009
20333,1,3918,0,0,29029,28,Q3,1,0,PHI,10,1,2009
20334,2,3918,1,0,29031,28,Q3,0,0,PHI,15,1,2009
20335,3,3918,0,0,29032,28,Q3,1,10,PHI,15,1,2009
20336,1,3919,0,0,29034,17,Q3,1,5,DEN,10,3,2009
20337,2,3919,0,0,29035,17,Q3,1,4,DEN,5,3,2009
20338,1,3920,0,0,29038,4,Q3,1,-2,TB,20,12,2009
20339,2,3920,1,0,29039,4,Q3,0,0,TB,22,12,2009
20340,3,3920,1,7,29040,4,Q3,0,0,TB,22,12,2009
20341,1,3921,0,0,29042,10,Q3,1,3,CHI,10,8,2009
20342,2,3921,0,0,29043,10,Q3,1,3,CHI,7,8,2009
20343,3,3921,1,0,29044,10,Q3,0,0,CHI,4,8,2009
20344,1,3922,1,16,29047,-4,Q3,0,0,PIT,10,10,2009
20345,1,3922,1,0,29048,-4,Q3,0,0,PIT,10,10,2009
20346,2,3922,0,0,29049,-4,Q3,1,7,PIT,10,10,2009
20347,3,3922,1,0,29050,-4,Q3,0,0,PIT,3,10,2009
20348,1,3923,0,0,29052,4,Q3,1,-3,HOU,10,6,2009
20349,2,3923,1,20,29053,4,Q3,0,0,HOU,13,6,2009
20350,1,3923,1,10,29054,4,Q3,0,0,HOU,10,6,2009
20351,1,3923,1,0,29055,4,Q3,0,0,HOU,10,6,2009
20352,2,3923,0,0,29056,4,Q3,1,1,HOU,10,6,2009
20353,3,3923,1,27,29057,4,Q3,0,0,HOU,9,6,2009
20354,1,3923,0,0,29058,4,Q3,1,4,HOU,10,6,2009
20355,2,3923,1,7,29059,4,Q3,0,0,HOU,6,6,2009
20356,1,3924,1,0,29061,-21,Q3,0,0,TB,10,7,2009
20357,2,3924,0,0,29062,-21,Q3,1,0,TB,10,7,2009
20358,3,3924,1,17,29063,-21,Q3,0,0,TB,10,7,2009
20359,1,3924,0,0,29064,-21,Q3,1,3,TB,10,7,2009
20360,2,3924,0,0,29065,-21,Q3,1,-2,TB,7,7,2009
20361,3,3924,1,35,29067,-21,Q3,0,0,TB,9,7,2009
20362,1,3924,1,0,29068,-21,Q3,0,0,TB,10,7,2009
20363,2,3924,1,0,29069,-21,Q3,0,0,TB,15,7,2009
20364,3,3924,1,0,29070,-21,Q3,0,0,TB,15,7,2009
20365,1,3925,1,14,29072,17,Q3,0,0,DAL,10,17,2009
20366,1,3925,0,0,29073,17,Q3,1,49,DAL,10,17,2009
20367,1,3926,1,4,29075,-3,Q3,0,0,HOU,10,9,2009
20368,2,3926,0,0,29076,-3,Q3,1,1,HOU,6,9,2009
20369,3,3926,1,45,29077,-3,Q3,0,0,HOU,5,9,2009
20370,1,3926,0,0,29078,-3,Q3,1,3,HOU,10,9,2009
20371,2,3926,1,0,29079,-3,Q3,0,0,HOU,7,9,2009
20372,3,3926,1,16,29080,-3,Q3,0,0,HOU,7,9,2009
20373,1,3926,0,0,29081,-3,Q3,1,2,HOU,10,9,2009
20374,2,3926,0,0,29082,-3,Q3,1,4,HOU,8,9,2009
20375,3,3926,1,8,29083,-3,Q3,0,0,HOU,4,9,2009
20376,1,3926,0,0,29084,-3,Q3,1,0,HOU,1,9,2009
20377,2,3926,0,0,29085,-3,Q3,1,0,HOU,1,9,2009
20378,3,3926,0,0,29087,-3,Q4,1,1,HOU,1,9,2009
20379,1,3927,1,8,29090,-13,Q3,0,0,DET,10,12,2009
20380,2,3927,0,0,29091,-13,Q3,1,-1,DET,2,12,2009
20381,3,3927,1,6,29092,-13,Q3,0,0,DET,3,12,2009
20382,1,3927,1,17,29093,-13,Q3,0,0,DET,10,12,2009
20383,1,3927,1,0,29094,-13,Q3,0,0,DET,10,12,2009
20384,2,3927,0,0,29095,-13,Q3,1,6,DET,10,12,2009
20385,3,3927,1,0,29096,-13,Q3,0,0,DET,4,12,2009
20386,1,3928,0,0,29098,6,Q3,1,1,GB,10,3,2009
20387,2,3928,0,0,29099,6,Q3,1,9,GB,9,3,2009
20388,1,3928,1,0,29100,6,Q3,0,0,GB,10,3,2009
20389,2,3928,1,24,29101,6,Q3,0,0,GB,10,3,2009
20390,1,3928,1,10,29102,6,Q3,0,0,GB,10,3,2009
20391,1,3928,1,5,29104,6,Q3,0,0,GB,20,3,2009
20392,2,3928,1,0,29105,6,Q3,0,0,GB,15,3,2009
20393,3,3928,1,0,29106,6,Q3,0,0,GB,15,3,2009
20394,1,3929,1,0,29108,0,Q3,0,0,SD,10,1,2009
20395,2,3929,0,0,29109,0,Q3,1,13,SD,10,1,2009
20396,1,3929,1,5,29111,0,Q3,0,0,SD,15,1,2009
20397,2,3929,1,0,29112,0,Q3,0,0,SD,10,1,2009
20398,3,3929,0,0,29116,0,Q3,1,7,SD,30,1,2009
20399,1,3930,1,8,29119,-6,Q3,0,0,NYG,20,14,2009
20400,2,3930,1,61,29120,-6,Q3,0,0,NYG,12,14,2009
20401,1,3931,1,0,29123,11,Q3,0,0,MIN,10,8,2009
20402,2,3931,1,0,29124,11,Q3,0,0,MIN,10,8,2009
20403,3,3931,1,0,29125,11,Q3,0,0,MIN,10,8,2009
20404,1,3932,1,21,29128,-17,Q3,0,0,MIN,10,16,2009
20405,1,3932,0,0,29129,-17,Q3,1,9,MIN,10,16,2009
20406,2,3932,0,0,29130,-17,Q3,1,9,MIN,1,16,2009
20407,1,3932,1,9,29131,-17,Q3,0,0,MIN,10,16,2009
20408,2,3932,0,0,29132,-17,Q3,1,5,MIN,1,16,2009
20409,1,3932,1,0,29133,-17,Q3,0,0,MIN,10,16,2009
20410,2,3932,0,0,29134,-17,Q3,1,6,MIN,10,16,2009
20411,3,3932,1,11,29135,-17,Q3,0,0,MIN,4,16,2009
20412,1,3932,0,0,29136,-17,Q3,1,-3,MIN,3,16,2009
20413,2,3932,1,6,29137,-17,Q3,0,0,MIN,6,16,2009
20414,1,3933,1,0,29140,-10,Q3,0,0,DAL,10,5,2009
20415,2,3933,0,0,29141,-10,Q3,1,4,DAL,10,5,2009
20416,3,3933,1,9,29142,-10,Q3,0,0,DAL,6,5,2009
20417,1,3933,0,0,29143,-10,Q3,1,0,DAL,10,5,2009
20418,2,3933,0,0,29146,-10,Q3,1,12,DAL,13,5,2009
20419,3,3933,1,9,29147,-10,Q3,0,0,DAL,1,5,2009
20420,1,3933,0,0,29148,-10,Q3,1,36,DAL,10,5,2009
20421,1,3934,0,0,29150,18,Q3,1,1,ARI,10,11,2009
20422,2,3934,1,8,29151,18,Q3,0,0,ARI,9,11,2009
20423,3,3934,1,0,29152,18,Q3,0,0,ARI,1,11,2009
20424,1,3935,0,0,29154,-8,Q3,1,1,OAK,10,8,2009
20425,2,3935,0,0,29156,-8,Q3,1,5,OAK,15,8,2009
20426,1,3936,0,0,29160,-2,Q3,1,4,STL,10,2,2009
20427,2,3936,0,0,29161,-2,Q3,1,5,STL,6,2,2009
20428,3,3936,1,13,29163,-2,Q3,0,0,STL,6,2,2009
20429,1,3936,0,0,29164,-2,Q3,1,0,STL,10,2,2009
20430,2,3936,1,25,29166,-2,Q3,0,0,STL,20,2,2009
20431,1,3936,0,0,29167,-2,Q3,1,0,STL,10,2,2009
20432,2,3936,0,0,29168,-2,Q3,1,3,STL,10,2,2009
20433,3,3936,1,13,29170,-2,Q3,0,0,STL,7,2,2009
20434,1,3936,0,0,29171,-2,Q3,1,6,STL,10,2,2009
20435,2,3936,0,0,29173,-2,Q4,1,6,STL,4,2,2009
20436,1,3936,0,0,29174,-2,Q4,1,6,STL,10,2,2009
20437,2,3936,0,0,29175,-2,Q4,1,0,STL,4,2,2009
20438,3,3936,1,4,29176,-2,Q4,0,0,STL,4,2,2009
20439,1,3938,1,6,29183,-8,Q3,0,0,CIN,25,15,2009
20440,2,3938,0,0,29184,-8,Q3,1,0,CIN,19,15,2009
20441,3,3938,1,9,29185,-8,Q3,0,0,CIN,19,15,2009
20442,1,3939,1,9,29188,28,Q3,0,0,NE,15,16,2009
20443,2,3939,0,0,29189,28,Q3,1,2,NE,6,16,2009
20444,3,3939,1,8,29190,28,Q3,0,0,NE,4,16,2009
20445,1,3939,1,20,29191,28,Q3,0,0,NE,10,16,2009
20446,1,3939,1,11,29192,28,Q3,0,0,NE,10,16,2009
20447,1,3939,0,0,29193,28,Q3,1,0,NE,10,16,2009
20448,2,3939,1,-2,29194,28,Q3,0,0,NE,10,16,2009
20449,3,3939,1,28,29195,28,Q3,0,0,NE,12,16,2009
20450,1,3939,0,0,29196,28,Q3,1,7,NE,10,16,2009
20451,2,3939,1,17,29199,28,Q4,0,0,NE,8,16,2009
20452,1,3940,0,0,29201,-3,Q3,1,4,BUF,10,3,2009
20453,2,3940,1,11,29202,-3,Q3,0,0,BUF,6,3,2009
20454,1,3940,1,9,29203,-3,Q3,0,0,BUF,10,3,2009
20455,2,3940,0,0,29204,-3,Q3,1,6,BUF,1,3,2009
20456,1,3940,0,0,29205,-3,Q3,1,-1,BUF,10,3,2009
20457,2,3940,0,0,29206,-3,Q3,1,2,BUF,11,3,2009
20458,1,3940,0,0,29207,-3,Q3,1,5,BUF,10,3,2009
20459,2,3940,0,0,29208,-3,Q3,1,2,BUF,5,3,2009
20460,3,3940,1,0,29209,-3,Q3,0,0,BUF,3,3,2009
20461,1,3941,0,0,29210,24,Q3,1,5,HOU,10,4,2009
20462,2,3941,0,0,29211,24,Q3,1,2,HOU,5,4,2009
20463,3,3941,1,8,29212,24,Q3,0,0,HOU,3,4,2009
20464,1,3941,0,0,29213,24,Q3,1,5,HOU,10,4,2009
20465,2,3941,0,0,29214,24,Q3,1,1,HOU,5,4,2009
20466,3,3941,1,0,29215,24,Q3,0,0,HOU,4,4,2009
20467,1,3942,0,0,29217,27,Q3,1,3,ARI,10,9,2009
20468,2,3942,1,0,29218,27,Q3,0,0,ARI,7,9,2009
20469,3,3942,1,0,29219,27,Q3,0,0,ARI,7,9,2009
20470,1,3943,1,16,29221,-2,Q3,0,0,PHI,10,11,2009
20471,1,3943,1,48,29222,-2,Q3,0,0,PHI,10,11,2009
20472,1,3944,0,0,29224,4,Q3,1,2,GB,10,9,2009
20473,2,3944,0,0,29225,4,Q3,1,9,GB,8,9,2009
20474,1,3944,0,0,29226,4,Q3,1,-3,GB,10,9,2009
20475,2,3944,1,5,29227,4,Q3,0,0,GB,13,9,2009
20476,3,3944,1,0,29228,4,Q3,0,0,GB,8,9,2009
20477,1,3945,1,0,29230,17,Q3,0,0,NYJ,10,1,2009
20478,2,3945,0,0,29231,17,Q3,1,3,NYJ,10,1,2009
20479,3,3945,1,0,29232,17,Q3,0,0,NYJ,7,1,2009
20480,1,3946,1,0,29235,-25,Q3,0,0,WAS,10,15,2009
20481,1,3947,0,0,29236,7,Q3,1,4,NO,10,8,2009
20482,2,3947,0,0,29237,7,Q3,1,5,NO,6,8,2009
20483,3,3947,0,0,29238,7,Q3,1,3,NO,1,8,2009
20484,1,3947,0,0,29239,7,Q3,1,-1,NO,10,8,2009
20485,2,3947,1,8,29240,7,Q3,0,0,NO,11,8,2009
20486,3,3947,1,0,29241,7,Q3,0,0,NO,3,8,2009
20487,1,3948,1,13,29244,3,Q3,0,0,NE,10,4,2009
20488,1,3948,1,26,29245,3,Q3,0,0,NE,10,4,2009
20489,1,3948,1,20,29246,3,Q3,0,0,NE,10,4,2009
20490,1,3948,0,0,29247,3,Q3,1,4,NE,10,4,2009
20491,2,3948,0,0,29248,3,Q3,1,2,NE,6,4,2009
20492,3,3948,1,14,29249,3,Q3,0,0,NE,4,4,2009
20493,1,3949,0,0,29251,0,Q3,1,3,ARI,10,10,2009
20494,2,3949,1,6,29252,0,Q3,0,0,ARI,7,10,2009
20495,3,3949,0,0,29253,0,Q3,1,5,ARI,1,10,2009
20496,3,3949,1,5,29254,0,Q3,0,0,ARI,6,10,2009
20497,1,3950,0,0,29257,0,Q3,1,0,PIT,10,16,2009
20498,3,3950,1,9,29259,0,Q3,0,0,PIT,17,16,2009
20499,1,3951,0,0,29262,-7,Q3,1,18,TB,10,13,2009
20500,1,3951,1,0,29263,-7,Q3,0,0,TB,10,13,2009
20501,2,3951,0,0,29264,-7,Q3,1,1,TB,10,13,2009
20502,3,3951,1,0,29265,-7,Q3,0,0,TB,9,13,2009
20503,1,3952,0,0,29268,-41,Q3,1,3,NYG,10,17,2009
20504,2,3952,1,0,29269,-41,Q3,0,0,NYG,7,17,2009
20505,1,3953,1,0,29273,14,Q3,0,0,CAR,10,8,2009
20506,2,3953,0,0,29275,14,Q3,1,8,CAR,10,8,2009
20507,3,3953,1,0,29276,14,Q3,0,0,CAR,2,8,2009
20508,1,3954,0,0,29278,17,Q3,1,2,MIN,10,12,2009
20509,2,3954,1,2,29279,17,Q3,0,0,MIN,8,12,2009
20510,3,3954,1,8,29280,17,Q3,0,0,MIN,6,12,2009
20511,1,3954,0,0,29281,17,Q3,1,0,MIN,10,12,2009
20512,2,3954,1,0,29282,17,Q3,0,0,MIN,10,12,2009
20513,3,3954,1,18,29283,17,Q3,0,0,MIN,10,12,2009
20514,1,3954,1,0,29284,17,Q3,0,0,MIN,10,12,2009
20515,2,3954,1,7,29286,17,Q3,0,0,MIN,15,12,2009
20516,3,3954,1,31,29287,17,Q3,0,0,MIN,8,12,2009
20517,1,3954,0,0,29289,17,Q3,1,6,MIN,15,12,2009
20518,2,3954,0,0,29291,17,Q4,1,5,MIN,9,12,2009
20519,3,3954,1,2,29292,17,Q4,0,0,MIN,4,12,2009
20520,1,3955,0,0,29295,7,Q3,1,3,PHI,10,15,2009
20521,2,3955,1,10,29296,7,Q3,0,0,PHI,7,15,2009
20522,1,3955,1,0,29297,7,Q3,0,0,PHI,10,15,2009
20523,2,3955,0,0,29298,7,Q3,1,8,PHI,10,15,2009
20524,3,3955,1,10,29300,7,Q3,0,0,PHI,12,15,2009
20525,1,3956,0,0,29304,-14,Q3,1,0,DET,10,1,2009
20526,2,3956,1,11,29305,-14,Q3,0,0,DET,10,1,2009
20527,1,3956,0,0,29306,-14,Q3,1,0,DET,1,1,2009
20528,2,3956,1,0,29308,-14,Q3,0,0,DET,6,1,2009
20529,3,3956,1,0,29309,-14,Q3,0,0,DET,6,1,2009
20530,1,3957,0,0,29311,-3,Q3,1,7,DEN,10,4,2009
20531,2,3957,0,0,29312,-3,Q3,1,4,DEN,3,4,2009
20532,1,3957,1,16,29313,-3,Q3,0,0,DEN,10,4,2009
20533,1,3957,0,0,29314,-3,Q3,1,8,DEN,10,4,2009
20534,2,3957,0,0,29315,-3,Q3,1,1,DEN,2,4,2009
20535,3,3957,0,0,29316,-3,Q3,1,5,DEN,1,4,2009
20536,1,3957,0,0,29317,-3,Q3,1,1,DEN,10,4,2009
20537,2,3957,1,11,29318,-3,Q3,0,0,DEN,9,4,2009
20538,1,3957,0,0,29319,-3,Q3,1,3,DEN,10,4,2009
20539,2,3957,1,6,29320,-3,Q3,0,0,DEN,7,4,2009
20540,3,3957,0,0,29321,-3,Q3,1,0,DEN,1,4,2009
20541,4,3957,0,0,29322,-3,Q3,1,0,DEN,1,4,2009
20542,1,3958,1,0,29323,13,Q3,0,0,CIN,10,13,2009
20543,2,3958,1,0,29324,13,Q3,0,0,CIN,10,13,2009
20544,3,3958,1,11,29325,13,Q3,0,0,CIN,10,13,2009
20545,1,3958,0,0,29326,13,Q3,1,1,CIN,10,13,2009
20546,2,3958,0,0,29327,13,Q3,1,3,CIN,9,13,2009
20547,1,3959,1,5,29330,7,Q3,0,0,NO,10,14,2009
20548,2,3959,1,10,29331,7,Q3,0,0,NO,5,14,2009
20549,1,3959,0,0,29332,7,Q3,1,8,NO,10,14,2009
20550,2,3959,0,0,29333,7,Q3,1,1,NO,2,14,2009
20551,3,3959,1,0,29334,7,Q3,0,0,NO,1,14,2009
20552,1,3960,1,0,29336,8,Q3,0,0,JAC,10,9,2009
20553,2,3960,0,0,29337,8,Q3,1,6,JAC,10,9,2009
20554,3,3960,1,45,29338,8,Q3,0,0,JAC,4,9,2009
20555,1,3960,1,0,29339,8,Q3,0,0,JAC,10,9,2009
20556,2,3960,0,0,29340,8,Q3,1,9,JAC,10,9,2009
20557,3,3960,0,0,29341,8,Q3,1,3,JAC,1,9,2009
20558,1,3960,0,0,29342,8,Q3,1,-1,JAC,10,9,2009
20559,2,3960,1,0,29343,8,Q3,0,0,JAC,11,9,2009
20560,3,3960,1,6,29344,8,Q3,0,0,JAC,11,9,2009
20561,1,3961,1,0,29346,-11,Q3,0,0,CAR,10,11,2009
20562,2,3961,0,0,29347,-11,Q3,1,9,CAR,10,11,2009
20563,3,3961,0,0,29348,-11,Q3,1,-1,CAR,1,11,2009
20564,1,3962,0,0,29351,-32,Q3,1,1,WAS,10,15,2009
20565,2,3962,1,8,29352,-32,Q3,0,0,WAS,9,15,2009
20566,3,3962,1,10,29353,-32,Q3,0,0,WAS,1,15,2009
20567,1,3962,0,0,29354,-32,Q3,1,1,WAS,10,15,2009
20568,2,3962,1,8,29355,-32,Q3,0,0,WAS,9,15,2009
20569,3,3962,0,0,29357,-32,Q3,1,20,WAS,1,15,2009
20570,1,3962,1,11,29358,-32,Q3,0,0,WAS,10,15,2009
20571,1,3962,1,17,29359,-32,Q3,0,0,WAS,10,15,2009
20572,1,3962,0,0,29360,-32,Q3,1,1,WAS,1,15,2009
20573,1,3963,1,6,29363,-24,Q3,0,0,BUF,10,16,2009
20574,2,3963,1,9,29364,-24,Q3,0,0,BUF,4,16,2009
20575,1,3963,1,15,29365,-24,Q3,0,0,BUF,10,16,2009
20576,1,3963,0,0,29366,-24,Q3,1,2,BUF,10,16,2009
20577,2,3963,1,15,29367,-24,Q3,0,0,BUF,8,16,2009
20578,1,3963,1,0,29368,-24,Q3,0,0,BUF,10,16,2009
20579,2,3963,1,6,29369,-24,Q3,0,0,BUF,10,16,2009
20580,3,3963,1,0,29371,-24,Q3,0,0,BUF,4,16,2009
20581,1,3964,0,0,29374,-15,Q3,1,5,DET,10,5,2009
20582,2,3964,1,0,29376,-15,Q3,0,0,DET,10,5,2009
20583,3,3964,1,16,29377,-15,Q3,0,0,DET,10,5,2009
20584,1,3964,0,0,29378,-15,Q3,1,4,DET,10,5,2009
20585,2,3964,0,0,29379,-15,Q3,1,4,DET,6,5,2009
20586,3,3964,1,8,29380,-15,Q3,0,0,DET,2,5,2009
20587,1,3964,1,0,29381,-15,Q3,0,0,DET,10,5,2009
20588,2,3964,0,0,29382,-15,Q3,1,10,DET,10,5,2009
20589,1,3964,0,0,29383,-15,Q3,1,3,DET,10,5,2009
20590,2,3964,1,0,29385,-15,Q3,0,0,DET,7,5,2009
20591,3,3964,0,0,29386,-15,Q3,1,8,DET,7,5,2009
